type	by	post_message	picture	link	link_domain	post_published	post_published_unix	likes	likes_count_fb	comments_all	comments_base	comments_replies	shares	comment_likes	engagement	post_id	post_link
photo	post_page_240383372683895	Como o amigo Trevisan já anunciou_ daqui a pouco estaremos lá em Caxixe_ para mais um trecho de Caminhos do Campo. Em seguida_ tem esporte_ infraestrutura e mais segurança para Venda Nova do Imigrante_ com a pavimentação do Bairro Providência ao Bairro Santo Antônio_ a O.S. de uma unidade do Campo Bom de Bola II_ a inauguração da Delegacia Regional 24h e a O.S. para a implantação do Contorno Urbano do município.	https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-ash3/1385702_561680320554197_21006866_s.jpg	https://www.facebook.com/photo.php?fbid=561680320554197&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-10-04T12:34:43+0000	1380890083	86		13	13	0	23	9	131	240383372683895_561680327220863	https://www.facebook.com/240383372683895/posts/561680327220863
status	post_page_240383372683895	Amigos de Vila Valério_ agora à tarde estaremos na comunidade de Jurama para autorizar o asfaltamento de 12 quilômetros_ dentro do Programa Caminhos do Campo_ obra aguardada há muitos anos pelos moradores da região. Mais que asfalto - e só em estradas rurais ultrapassaremos os 500 quilômetros de pavimentação até o final de 2014 -_ estamos aproximando as pessoas e levando mais segurança_ qualidade de vida e um mundo de oportunidades para quem vive no campo e do campo.				2013-10-03T16:29:52+0000	1380817792	104		11	11	0	16	10	141	240383372683895_561399663915596	https://www.facebook.com/240383372683895/posts/561399663915596
photo	post_page_240383372683895	Olha aí a turma bonita que esteve comigo na tarde de hoje_ para comemorar as 16 medalhas conquistadas nos Jogos Escolares da Juventude 2013. Tem gente que ganhou três ouros_ gente convocada pelo COB e até gente que vai competir fora do Brasil_ nas mais diversas modalidades. É muita alegria e uma grande conquista para um Estado cercado de gigantes_ mas que trabalha firme para crescer_ revelando novos talentos. Meu abraço especial para os atletas_ as escolas e instituições participantes_ os técnicos e os pais. Superamos a marca do ano passado e seguiremos apoiando o esporte_ em todos os níveis. É assim que vamos criar referências positivas para os nossos jovens.	https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-prn2/1379763_560744470647782_448621072_s.jpg	https://www.facebook.com/photo.php?fbid=560744470647782&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-10-02T00:21:14+0000	1380673274	144		11	11	0	20	1	176	240383372683895_560744480647781	https://www.facebook.com/240383372683895/posts/560744480647781
status	post_page_240383372683895	Em instantes daremos início à abertura oficial da campanha Outubro Rosa_ no Palácio Anchieta. Em parceria com a AFECC-Hospital Santa Rita de Cássia_ o Governo do Espírito Santo realiza ações_ que serão intensificadas durante todo o mês_ para alertar as mulheres capixabas sobre a importância da prevenção e do diagnóstico precoce do câncer de mama. Precisamos juntos abraçar essa causa_ transmitindo solidariedade e incentivando ainda mais a adoção dessas medidas_ que podem salvar milhões de vidas. Acesse nossas redes sociais e nos ajude a multiplicar essa campanha.				2013-10-01T19:43:55+0000	1380656635	141		7	7	0	17	6	171	240383372683895_560677250654504	https://www.facebook.com/240383372683895/posts/560677250654504
status	post_page_240383372683895	Defini hoje que destinaremos 2.400 vagas para o programa Nossa Bolsa_ que oferta bolsa integral ou parcial para alunos das Escolas Públicas estudarem em faculdades privadas. Estamos aumentando a oferta a cada ano. Em 2013_ foram 2.018 contemplados. Em 2012_ 1.234 e_ em 2011_ 1.134. Atualmente_ há 4.000 jovens no Espírito Santo se preparando em nível superior para exercer uma profissão. É muito gratificante que a nossa organização na administração pública nos permita ampliar a cada ano esse benefício_ tão importante na formação de cidadãos_ que passam a ter mais oportunidades para ingressarem no mercado de trabalho.				2013-10-01T00:22:37+0000	1380586957	166		32	27	5	21	23	242	240383372683895_560385377350358	https://www.facebook.com/240383372683895/posts/560385377350358
photo	post_page_240383372683895	Mais 40 leitos abertos no hospital Jayme Santos Neves_ na Serra – e dessa vez de UTI neonatal. Até novembro_ teremos 100% do hospital em funcionamento. E o trabalho não para. Com determinação e grandes investimentos_ estamos ampliando a rede pública de saúde do Espírito Santo e melhorando os serviços em todo o Estado. Ainda temos longo caminho a percorrer. Mas com planejamento_ trabalho e organização a saúde capixaba está melhorando a cada dia.	https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-ash3/552730_560305767358319_401892614_s.jpg	https://www.facebook.com/photo.php?fbid=560305767358319&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-30T19:51:26+0000	1380570686	0		32	29	3	35	6	73	240383372683895_560305780691651	https://www.facebook.com/240383372683895/posts/560305780691651
status	post_page_240383372683895	Estivemos na manhã de hoje na comunidade de Vinhático_ em Montanha_ onde cumprimos mais uma etapa do programa Comunicação no Campo_ com a inauguração de serviços de telefonia móvel e internet 3G. Um projeto pioneiro no país_ que está proporcionando às famílias rurais a mesma qualidade de acesso de que desfrutam os moradores das cidades. E agora estamos em Itarana_ para inaugurar mais uma Unidade de Saúde da Família. Até o ano que vem_ vamos entregar 57 Unidades como essa por todo o Estado_ com investimento total de R$ 60 milhões. É parte do grande esforço que estamos realizando para fortalecer a atenção básica e ampliar o atendimento de saúde nos municípios.				2013-09-27T19:28:48+0000	1380310128	130		13	12	1	16	2	161	240383372683895_558920870830142	https://www.facebook.com/240383372683895/posts/558920870830142
photo	post_page_240383372683895	Segue em primeira mão as imagens do projeto da 4ª Ponte. 	https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-prn2/1375058_558456710876558_1622768370_s.jpg	https://www.facebook.com/photo.php?fbid=558456710876558&set=a.558456674209895.1073741829.240383372683895&type=1	facebook.com	2013-09-26T18:20:34+0000	1380219634	113		37	31	6	30	20	200	240383372683895_558458344209728	https://www.facebook.com/240383372683895/posts/558458344209728
photo	post_page_240383372683895	renatocasagrande added a new photo.	https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-prn2/1375058_558456710876558_1622768370_s.jpg	https://www.facebook.com/photo.php?fbid=558456710876558&set=a.558456674209895.1073741829.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-26T18:19:44+0000	1380219584	13		5	5	0		2	20	240383372683895_558457494209813	https://www.facebook.com/240383372683895/posts/558457494209813
photo	post_page_240383372683895	renatocasagrande added a new photo.	https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-ash3/1240265_558456720876557_182023522_s.jpg	https://www.facebook.com/photo.php?fbid=558456720876557&set=a.558456674209895.1073741829.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-26T18:19:44+0000	1380219584	12		12	10	2	1	1	26	240383372683895_558457500876479	https://www.facebook.com/240383372683895/posts/558457500876479
photo	post_page_240383372683895	renatocasagrande added a new photo.	https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-prn2/1378746_558456730876556_440728092_s.jpg	https://www.facebook.com/photo.php?fbid=558456730876556&set=a.558456674209895.1073741829.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-26T18:19:44+0000	1380219584	38		34	21	13	53	10	135	240383372683895_558457504209812	https://www.facebook.com/240383372683895/posts/558457504209812
status	post_page_240383372683895	Agora à tarde_ daremos mais um importante passo para a modernização do sistema de habilitação do Detran-ES. Vamos inaugurar_ em Bento Ferreira_ a Central de Provas Digitais e de Biometria da Grande Vitória_ que proporcionará mais segurança_ controle e eficiência na fiscalização de todas as etapas do processo de formação do condutor. Também vamos autorizar a publicação do edital com os novos procedimentos para leilão de veículos destinados a reciclagem. Seremos_ assim_ o terceiro Estado do país a utilizar esse novo modelo.				2013-09-25T20:11:23+0000	1380139883	112		15	15	0	13	2	142	240383372683895_558136134241949	https://www.facebook.com/240383372683895/posts/558136134241949
status	post_page_240383372683895	Daqui a pouco estaremos em Aracruz para a abertura da etapa estadual de mais uma Conferência Nacional de Educação. Um acontecimento que tem tudo para marcar a história das políticas públicas do setor educacional no Espírito Santo e no Brasil. Estamos reunindo estudantes_ profissionais da educação_ pais e mães_ entidades de classe_ agentes públicos e especialistas para discutir alternativas que nos permitam ampliar a qualidade do ensino público no Estado e no país_ com base na participação popular_ na cooperação federativa e no regime de colaboração.				2013-09-24T21:31:49+0000	1380058309	131		23	17	6	15	22	191	240383372683895_557690067619889	https://www.facebook.com/240383372683895/posts/557690067619889
photo	post_page_240383372683895	É com imensa satisfação que_ nesta manhã_ assinamos em Cachoeiro de Itapemirim o convênio com a Santa Casa de Misericórdia para a aquisição de equipamentos a fim de atender ao Pronto Socorro_ a UTI e a Enfermaria das alas hospitalares que estão sendo expandidas. Essa é mais uma ação que beneficia as maternidades inseridas na Rede Bem Nascer_ que contempla medidas de qualificação e humanização no atendimento desde o pré-natal até os cinco primeiros anos da criança visando à redução da mortalidade materno-infantil.	https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-ash3/1233400_557485034307059_277466600_s.jpg	https://www.facebook.com/photo.php?fbid=557485034307059&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-24T12:38:23+0000	1380026303	115		19	16	3	28	6	168	240383372683895_557485050973724	https://www.facebook.com/240383372683895/posts/557485050973724
photo	post_page_240383372683895	Hoje assinamos o Protocolo de Intenção para a construção de uma empresa de fabricação de painéis solares no município de Colatina_ a primeira de toda a América Latina. Esse é um importante projeto que possibilitará a conversão de energia da luz do sol em energia elétrica_ em um investimento de R$235 milhões_ possibilitando a geração de 250 empregos na fase de implantação e 440 na fase de operação. A orientação é que a contratação desses trabalhadores seja feita a partir da mão de obra local_ a fim de fortalecer a economia regional. O objetivo é que essa nova tecnologia possa ser revertida em benefícios para todo o Estado_ sendo um modelo de energia sustentável_ contribuindo ainda mais para os setores de pesquisa e desenvolvimento do Espírito Santo.	https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-prn1/15373_557195884335974_221876635_s.jpg	https://www.facebook.com/photo.php?fbid=557195884335974&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-23T22:23:52+0000	1379975032	0		27	24	3	28	5	60	240383372683895_557195894335973	https://www.facebook.com/240383372683895/posts/557195894335973
status	post_page_240383372683895	Estamos oferecendo mais oportunidades de crescimento para quem vive na área rural do nosso Estado_ disponibilizando telefonia móvel e acesso à internet para os cidadãos de 71 distritos em 60 municípios capixabas que optaram por permanecer e investir no campo. Com o programa “Comunicação no Campo”_ já inauguramos mais de uma dezena de torres de telefonia e até o ano que vem serão mais de 150 mil famílias atendidas. Trabalhamos para fazer do Espírito Santo o primeiro Estado brasileiro com 100% de cobertura telefônica com acesso à internet_ proporcionando mais oportunidades.				2013-09-23T17:13:56+0000	1379956436	140		23	20	3	29	8	200	240383372683895_557073107681585	https://www.facebook.com/240383372683895/posts/557073107681585
status	post_page_240383372683895	Na manhã de hoje_ a Sedu realiza um importante anúncio para a área de educação. Será assinada a Chamada Pública para as matrículas escolares de 2014_ em parceria com as prefeituras municipais. Os pais devem ficar atentos às datas e às orientações da Secretaria de Estado da Educação para que todas as crianças_ a partir dos sete anos_ estejam devidamente matriculadas.				2013-09-20T12:20:14+0000	1379679614	91		28	20	8	29	13	161	240383372683895_555706114484951	https://www.facebook.com/240383372683895/posts/555706114484951
photo	post_page_240383372683895	Uma alegria encontrar os jovens da escola Bartouvino Costa_ em Linhares_ que deram um show no vídeo do concurso Escola é tudo de Bom_ e criaram ânimo para mais alunos se dedicarem aos estudos e à escola. O prédio foi reformado e hoje anunciamos a construção da quadra poliesportiva da unidade - queremos pelo menos um equipamento desses em cada escola estadual. Já avançamos muito no Espírito Santo_ mas há uma química essencial para a escola dar certo_ para fortalecer os resultados na educação: o envolvimento das famílias e de toda a comunidade escolar. A dedicação dos diretores_ coordenadores_ dos professores_ dos pais e da comunidade do entorno fazem a diferença. Há escolas em belos prédios que não possuem o bom desempenho de algumas que_ com menor estrutura_ estão bem acima da média por causa desse envolvimento. E nesse aspecto_ a Bartouvino dá aula de empolgação_ de motivação_ integração e de sucesso. Parabéns para todos que fazem parte dessa conquista e de outras que virão_ com certeza.	https://fbcdn-photos-b-a.akamaihd.net/hphotos-ak-ash4/1234441_555387121183517_557344086_s.jpg	https://www.facebook.com/photo.php?fbid=555387121183517&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-19T20:04:43+0000	1379621083	128		9	8	1	29	1	167	240383372683895_555387141183515	https://www.facebook.com/240383372683895/posts/555387141183515
photo	post_page_240383372683895	Hoje o distrito de São Jorge de Tiradentes_ em Rio Bananal_ está conectado com o mundo. Os moradores receberam nosso investimento em telefonia móvel e internet 3G_ pioneiro em todo o país_ uma ideia capixaba! Na primeira etapa são dez localidades e_ em seguida_ mais 71 distritos espalhados pelo Espírito Santo também terão acesso à comunicação e à informação_ essenciais para a qualidade de vida de qualquer cidadão na atualidade.	https://fbcdn-photos-h-a.akamaihd.net/hphotos-ak-prn2/1186324_553092351412994_1246193065_s.jpg	https://www.facebook.com/photo.php?fbid=553092351412994&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-14T17:28:26+0000	1379179706	142		31	29	2	36	5	214	240383372683895_553092364746326	https://www.facebook.com/240383372683895/posts/553092364746326
photo	post_page_240383372683895	Neste momento_ participo da abertura do 8º Espaço Café Brasil_ na capital mineira_ junto com produtores rurais capixabas. O Governo do Espírito Santo_ por meio da Secretaria de Agricultura e do Incaper_ montou uma sala de degustação do café capixaba_ que já se tornou ponto de encontro e referência na Expominas.	https://fbcdn-photos-f-a.akamaihd.net/hphotos-ak-prn1/1175424_551156498273246_1863941379_s.jpg	https://www.facebook.com/photo.php?fbid=551156498273246&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-09T22:04:36+0000	1378764276	131		13	9	4	20	4	168	240383372683895_551156504939912	https://www.facebook.com/240383372683895/posts/551156504939912
photo	post_page_240383372683895	Uma cidade com nome de esperança_ de alegria e de conquista. Nome do sentimento que hoje une e orienta todo o Espírito Santo. Uma cidade que faz bater no coração capixaba o orgulho do que somos e a confiança em tudo que ainda podemos ser. Parabéns_ Vitória! No seu aniversário_ a festa de todos nós.	https://fbcdn-photos-d-a.akamaihd.net/hphotos-ak-prn2/1185563_550459691676260_258778763_s.jpg	https://www.facebook.com/photo.php?fbid=550459691676260&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-08T10:00:01+0000	1378634401	403		54	43	11	322	28	807	240383372683895_550528611669368	https://www.facebook.com/240383372683895/posts/550528611669368
status	post_page_240383372683895	Na tarde desta sexta-feira estivemos no município de Serra visitando a construção de duas novas escolas e a reforma e ampliação da Escola Aristóbulo Barbosa Leão_ em Laranjeiras. Em seguida_ assinamos Ordem de Serviço para construção da Escola Zumbi dos Palmares_ que vai beneficiar a comunidade de Cidade Continental. A Segurança do município também recebeu investimentos_ foram entregues viaturas e reforços para o quadro da Polícia Militar. Agora_ a Serra passa a contar com o serviço Patrulha da Comunidade. Nesse momento_ sigo para o Palácio Anchieta_ para solenidade de posse dos 70 novos Defensores Públicos do Estado do Espírito Santo. Com a nomeação dos novos defensores_ ampliamos o acesso à cidadania e o atendimento jurídico à população.				2013-09-06T22:52:54+0000	1378507974	156		36	35	1	26	5	223	240383372683895_549992531722976	https://www.facebook.com/240383372683895/posts/549992531722976
photo	post_page_240383372683895	Artigo publicado nesta segunda-feira no jornal O Globo.	https://fbcdn-photos-a-a.akamaihd.net/hphotos-ak-ash3/1003788_548427665212796_1056444612_s.png	https://www.facebook.com/photo.php?fbid=548427665212796&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-09-02T19:38:15+0000	1378150695	95		33	24	9	57	20	205	240383372683895_548427678546128	https://www.facebook.com/240383372683895/posts/548427678546128
status	post_page_240383372683895	Estivemos hoje de manhã em Vila Velha para a entrega de viaturas e motos da Patrulha da Comunidade. E a resposta que estamos recebendo dos moradores da Grande Vitória_ desde o lançamento do programa_ não podia ser melhor. Já estamos conquistando resultados expressivos na redução dos índices de homicídios no Estado. Agora_ com a permanência das equipes policiais nos bairros e sua integração progressiva com as comunidades_ podemos dar um salto de qualidade e eficiência na prevenção de crimes contra o patrimônio. Ainda não dá para comemorar nada nesse campo_ mas estamos avançando como nunca na construção de um Espírito Santo mais pacífico.				2013-08-30T15:47:30+0000	1377877650	0		30	22	8	22	13	65	240383372683895_547113825344180	https://www.facebook.com/240383372683895/posts/547113825344180
status	post_page_240383372683895	Amanhã_ o dia vai começar com uma boa notícia para os moradores de Vila Velha. Aliás_ duas. Além de darmos ordem de serviço para as obras de reforma e ampliação da Escola Estadual Ormanda Gonçalves_ em Cobilândia_ vamos entregar ao município as primeiras viaturas da Patrulha da Comunidade_ que vai trabalhar na prevenção de crimes contra o patrimônio.				2013-08-29T20:54:43+0000	1377809683	0		47	34	13	15	40	102	240383372683895_546850685370494	https://www.facebook.com/240383372683895/posts/546850685370494
status	post_page_240383372683895	Tenho que me desculpar pelo deslize cometido nesta página. Nunca tive a intenção de assumir o título acadêmico dos agrônomos_ e tenho muito orgulho da minha formação como engenheiro florestal.				2013-08-29T13:57:43+0000	1377784663	0		40	23	17	13	22	75	240383372683895_546735902048639	https://www.facebook.com/240383372683895/posts/546735902048639
status	post_page_240383372683895	O campo sempre teve forte presença na minha vida. Além de ter nascido no interior_ uma das minhas formações profissionais - sou engenheiro agrônomo - tem tudo a ver com o tema. Por isso sinto um orgulho especial ao garantir mais investimentos para a nossa agricultura de base familiar_ atividade extremamente importante para a economia do Estado. Hoje_ acompanhado de deputados estaduais e de 34 prefeitos e representantes de cidades do interior_ entregamos 67 novos equipamentos agrícolas a 45 municípios_ num investimento total de R$ 15_4 milhões. Em pouco mais de dois anos e meio de gestão_ investimos mais de R$ 42 milhões em máquinas e equipamentos para o setor. Desde o início do nosso Governo_ trabalhamos para levar o desenvolvimento a todas as regiões do Estado_ para que as pessoas tenham oportunidade de viver e trabalhar onde nasceram_ com qualidade de vida e chances de crescimento.				2013-08-29T00:52:34+0000	1377737554	176		38	37	1	30	31	275	240383372683895_546562052066024	https://www.facebook.com/240383372683895/posts/546562052066024
status	post_page_240383372683895	Amanhã_ iniciaremos uma nova fase na Segurança Pública do Espírito Santo_ com o lançamento do Projeto Patrulha da Comunidade. Já contamos com um grande programa de combate à criminalidade e de redução de homicídios_ o Estado Presente_ bem estruturado_ planejado e com resultados positivos a cada ano. Agora_ vamos concentrar esforços também no patrulhamento de áreas comerciais da Grande Vitória. O desafio é a prevenção de ocorrências de furtos e roubos a estabelecimentos comerciais e a pessoas_ e o aumento geral da segurança nessas regiões. Usaremos 40 viaturas e 80 motocicletas_ que cuidarão exclusivamente do patrulhamento dos bairros_ num primeiro momento_ em Vila Velha_ Vitória_ Serra e Cariacica. Há anos a Polícia Militar não recebia tantos investimentos em efetivo_ equipamentos e infraestrutura_ fundamentais para a realização desse trabalho. São mais de R$ 70 milhões destinados anualmente à Segurança Pública. As atividades da Patrulha da Comunidade começam nesta segunda (26). Uma boa semana a todos_ e que a cultura da paz possa prevalecer sempre.				2013-08-25T20:58:04+0000	1377464284	235		101	69	32	55	41	432	240383372683895_545160028872893	https://www.facebook.com/240383372683895/posts/545160028872893
status	post_page_240383372683895	Ontem estivemos em Cariacica_ no bairro Nova Rosa da Penha I_ para autorizar mais uma obra do Campo Bom de Bola II. Serão seis campos no município e mais cinco praças saudáveis. Hoje começamos o dia levando mais infraestrutura de segurança pública para Vila Velha. Entregamos cinco viaturas para o reforço da Guarda Municipal do município_ além de três computadores_ 19 webcams e nove scanners_ em solenidade no bairro Gaivotas. Agora à tarde_ uma visita a Santa Maria de Jetibá para entregar equipamentos agrícolas e inaugurar a pavimentação da Rodovia ES 355_ a complementação do sistema de esgotamento sanitário do bairro São Luiz e mais uma adequação de praça saudável. São obras e projetos em todas as regiões e em todos os municípios_ algumas vezes em parceria com as prefeituras municipais_ que vão somando o maior investimento da história do Espírito Santo.				2013-08-23T16:31:40+0000	1377275500	0		27	16	11	24	4	55	240383372683895_544174585638104	https://www.facebook.com/240383372683895/posts/544174585638104
photo	post_page_240383372683895	Pela primeira vez o Espírito Santo está implantando o sistema de cisternas. Ao todo_ serão 10.634. Essa ação beneficiará a 60 mil capixabas nos períodos de estiagem em 34 municípios.	https://fbcdn-photos-g-a.akamaihd.net/hphotos-ak-ash3/1185665_543428269046069_417399477_s.jpg	https://www.facebook.com/photo.php?fbid=543428269046069&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-08-21T21:14:08+0000	1377119648	0		25	21	4	37	3	65	240383372683895_543428282379401	https://www.facebook.com/240383372683895/posts/543428282379401
photo	post_page_240383372683895	De saída para agenda externa_ um encontro surpresa com alunos de escola de Cariacica que visitam o Palácio Anchieta e conhecem os 462 anos de história.	https://fbcdn-photos-e-a.akamaihd.net/hphotos-ak-frc3/1098482_542807939108102_1507710701_s.jpg	https://www.facebook.com/photo.php?fbid=542807939108102&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-08-20T15:44:30+0000	1377013470	206		108	34	74	16	41	371	240383372683895_542807949108101	https://www.facebook.com/240383372683895/posts/542807949108101
status	post_page_240383372683895	A semana começa com mais uma ação pela cidadania. Nesta quarta-feira_ dia 21_ vamos assinar a entrega de 10.634 cisternas de água a moradores da região rural de 34 municípios capixabas. As cisternas vão beneficiar diretamente aos pequenos agricultores_ que passam a ter condições de reservar água para os períodos de estiagem.				2013-08-18T22:21:00+0000	1376864460	0		26	26	0	26	15	67	240383372683895_542091892513040	https://www.facebook.com/240383372683895/posts/542091892513040
status	post_page_240383372683895	Uma boa notícia para o Espírito Santo: tudo indica que vamos receber a classificação “A”_ da Secretaria do Tesouro Nacional. Isso significa garantia integral da União para operações de crédito nacionais e internacionais. E é resultado da maneira eficiente_ responsável e equilibrada com a qual a administração estadual vem sendo conduzida. Alcançamos o segundo lugar entre os Estados brasileiros com menores índices de endividamento_ ao mesmo tempo em que ampliamos nossa capacidade de investimento e a qualidade do gasto público. Em educação_ por exemplo_ investimos bem mais do que determina a Constituição Federal. Ocupamos hoje o primeiro lugar entre os Estados do Sudeste_ na aplicação de recursos em ações e serviços de saúde. E nossa despesa global com pessoal se mantém nos limites estabelecidos pela Lei de Responsabilidade Fiscal. São os traços mais evidentes de uma administração sadia e comprometida com resultados sociais. Mas são também bases sólidas para dar ao Espírito Santo condições cada vez mais competitivas na atração de investimentos nacionais e internacionais. Para mais informações sobre essa classificação fiscal do Estado_ vale a leitura do artigo assinado pelo secretário da Fazenda_ Maurício Duque_ publicado na edição de ontem de A Gazeta.				2013-08-16T21:42:19+0000	1376689339	181		27	27	0	49	21	278	240383372683895_541309515924611	https://www.facebook.com/240383372683895/posts/541309515924611
status	post_page_240383372683895	Logo mais_ às 19h_ vamos entregar certificados de conclusão do curso do Programa Educacional de Resistência às Drogas e à Violência – Proerd a 1.200 alunos de escolas públicas_ que moram em comunidades da Penha e da Grande São Pedro_ em Vitória. Este é um programa social desenvolvido pela Polícia Militar do Espírito Santo_ que ajuda os estudantes a tomar decisões e a evitar a armadilha das drogas. Desde 2011_ mais de 80 mil crianças e jovens participaram das atividades e só no primeiro semestre deste ano foram entregues quase 20 mil certificados de conclusão dos cursos.				2013-08-14T18:30:52+0000	1376505052	119		15	12	3	23	10	167	240383372683895_540406279348268	https://www.facebook.com/240383372683895/posts/540406279348268
status	post_page_240383372683895	Em reunião com os deputados estaduais_ os presidentes dos tribunais de Justiça e de Contas_ o procurador-geral de Justiça do Ministério Público e minha equipe de Governo_ apresentei hoje o projeto que institui o Regime de Previdência Complementar do Espírito Santo. Esse novo instrumento vai beneficiar todos os novos servidores estaduais que quiserem complementar sua aposentadoria acima do teto do INSS. Além disso_ dará contribuição importante para a manutenção do equilíbrio financeiro e fiscal que conseguimos alcançar na administração do Estado. O documento foi construído em parceria com os demais poderes e segue agora para debate na Assembleia. Nossa expectativa é de consolidar até dezembro mais essa conquista_ que evitará a repetição dos erros cometidos no passado sem afetar o pagamento dos benefícios no futuro.				2013-08-13T20:51:43+0000	1376427103	0		15	14	1	35	9	59	240383372683895_539996449389251	https://www.facebook.com/240383372683895/posts/539996449389251
status	post_page_240383372683895	Demos hoje mais um importante passo para garantir transparência e participação popular no processo de definição das políticas públicas do Estado.  Em uma reunião com representantes de diversos conselhos setoriais_ que representam diferentes segmentos da sociedade_ instituímos agora à tarde o Fórum Permanente dos Conselhos Estaduais. Nesse primeiro encontro_ definimos estratégias e temas prioritários para o debate integrado. Vamos começar pela mobilidade urbana. Acredito que o diálogo é a base da convivência democrática e o melhor caminho para a construção de políticas públicas sólidas e eficientes.				2013-08-13T01:00:32+0000	1376355632	144		35	31	4	24	35	238	240383372683895_539682369420659	https://www.facebook.com/240383372683895/posts/539682369420659
photo	post_page_240383372683895	Neste dia_ aproveito para agradecer ao meu pai por todo o esforço e por todo o amor que sempre dedicou a todos os filhos. Tenho muito orgulho e muita felicidade em poder passar mais um ano ao seu lado_ retribuindo_ da melhor forma_ todo a dedicação destinada a nós durante todos esses anos. Só quem é pai_ sabe a alegria de ter um filho. Por isso_ quero dedicar a todos os pais um domingo muito especial_ em companhia de seus familiares. Feliz Dia dos Pais!	https://fbcdn-photos-c-a.akamaihd.net/hphotos-ak-frc1/578955_538654316190131_1416294651_s.jpg	https://www.facebook.com/photo.php?fbid=538654316190131&set=a.483645238357706.1073741825.240383372683895&type=1&relevant_count=1	facebook.com	2013-08-11T10:00:00+0000	1376215200	204		18	18	0	31	5	258	240383372683895_538830359505860	https://www.facebook.com/240383372683895/posts/538830359505860
status	post_page_240383372683895	Recebi hoje_ em meu gabinete_ o diretor-geral da ANTT_ Jorge Bastos_ que trouxe excelentes notícias para os capixabas: a ferrovia que ligará ES e RJ já tem cronograma completo para se tornar realidade. Em setembro deste ano_ serão realizadas audiências públicas no Espírito Santo_ em Campos dos Goytacazes e na capital carioca. Em janeiro do ano que vem_ já teremos resultado do edital de implantação. E em abril_ o contrato será assinado. A conquista dessa nova ligação ferroviária é fundamental para a integração da economia capixaba com o país e com o mercado mundial_ tornando o nosso estado mais eficiente. Com muito trabalho_ planejamento e articulação nacional estamos consolidando no ES um novo ciclo de desenvolvimento – sustentável e inclusivo.				2013-08-07T20:46:11+0000	1375908371	206		55	52	3	67	17	345	240383372683895_537179503004279	https://www.facebook.com/240383372683895/posts/537179503004279
status	post_page_240383372683895	Ontem_ na solenidade de abertura da Semana do Engenheiro_ tive oportunidade de fazer uma reflexão sobre o momento que o país atravessa. Está claro que o atual ciclo de desenvolvimento_ alavancado pelo consumo_ se esgotou. Agora_ para inaugurar um novo ciclo_ o Brasil precisa de eficiência nos governos e também na iniciativa privada. Isso significa responsabilidade_ criatividade e rigor fiscal_ na administração pública_ e grandes investimentos em educação e capacitação profissional_ para dar oportunidades aos cidadãos e competitividade às empresas. O Espírito Santo está nesse caminho. Preparamos o Estado para as adversidades_ investimos na formação dos nossos jovens e estamos diversificando cada vez mais a nossa economia. É assim que vamos continuar crescendo de maneira equilibrada e sustentável.				2013-08-06T23:58:36+0000	1375833516	0		23	20	3	16	17	56	240383372683895_536828826372680	https://www.facebook.com/240383372683895/posts/536828826372680
status	post_page_240383372683895	Começa hoje_ às 21h_ no SESC de Guarapari_ a segunda etapa dos Jogos Escolares do Espírito Santo_ com disputas de handebol e basquete. Ontem_ encerramos a primeira etapa_ com a classificação de alunos de Vitória e Linhares_ no futsal_ e de Castelo e Iúna_ no vôlei infantil. Os vencedores das diferentes modalidades vão representar o Estado nos Jogos Escolares da Juventude_ que este ano serão realizados em Natal. A todos_ nossos parabéns e nossa torcida.				2013-08-06T20:30:33+0000	1375821033	0		4	4	0	14	1	19	240383372683895_536729856382577	https://www.facebook.com/240383372683895/posts/536729856382577
